Predictions	Y	Residuals
536.470338	430.000000	106.470338
536.470338	700.000000	163.529662
559.794306	555.000000	4.794306
498.650178	460.000000	38.650178
949.325378	740.500000	208.825378
314.156569	395.000000	80.843431
520.515682	576.000000	55.484318
425.853597	352.000000	73.853597
473.104458	475.000000	1.895542
528.805773	605.000000	76.194227
594.150245	655.000000	60.849755
554.922336	588.000000	33.077664
406.883734	459.000000	52.116266
421.831613	395.000000	26.831613
584.106638	517.500000	66.606638
515.822247	450.000000	65.822247
400.558212	500.000000	99.441788
610.549748	891.000000	280.450252
391.456972	379.000000	12.456972
531.652408	563.000000	31.347592
546.365790	460.000000	86.365790
449.363384	900.000000	450.636616
575.649920	512.031000	63.618920
597.548857	620.000000	22.451143
418.288221	400.000000	18.288221
682.468210	880.000000	197.531790
558.011493	546.000000	12.011493
528.332894	532.500000	4.167106
413.375235	550.000000	136.624765
569.156257	549.000000	20.156257
268.884557	279.200000	10.315443
525.489569	515.000000	10.489569
586.500020	672.500000	85.999980
454.434315	459.000000	4.565685
493.081666	652.000000	158.918334
588.076850	657.500000	69.423150
466.112211	610.000000	143.887789
703.118778	620.000000	83.118778
493.612096	501.000000	7.387904
445.509539	469.000000	23.490461
462.624428	520.000000	57.375572
380.087840	439.000000	58.912160
393.415129	420.000000	26.584871
330.705726	329.350000	1.355726
520.504569	719.950000	199.445431
411.996464	437.000000	25.003536
491.439835	545.000000	53.560165
551.843661	488.000000	63.843661
568.101200	782.000000	213.898800
435.925695	552.500000	116.574305
532.608621	575.000000	42.391379
447.221270	443.725000	3.496270
468.487840	575.000000	106.512160
519.614715	700.000000	180.385285
534.117379	620.000000	85.882621
510.059571	340.000000	170.059571
510.059571	537.000000	26.940429
400.832528	525.000000	124.167472
418.393099	350.000000	68.393099
469.068827	560.000000	90.931173
808.137144	840.000000	31.862856
480.930615	615.000000	134.069385
396.431759	422.500000	26.068241
375.977493	400.000000	24.022507
759.696335	838.300000	78.603665
491.891039	535.000000	43.108961
591.122902	669.500000	78.377098
349.732504	280.000000	69.732504
372.405282	430.000000	57.594718
502.564344	456.500000	46.064344
633.686849	615.000000	18.686849
413.773429	575.000000	161.226571
438.132830	549.950000	111.817170
581.931357	740.000000	158.068643
471.461325	473.000000	1.538675
615.482324	780.000000	164.517676
497.601515	480.000000	17.601515
549.096819	555.000000	5.903181
461.716702	505.000000	43.283298
705.301469	875.000000	169.698531
470.330479	511.718000	41.387521
476.781436	658.600000	181.818564
742.449997	855.000000	112.550003
366.478695	426.000000	59.521305
253.504065	296.000000	42.495935
601.765771	835.000000	233.234229
780.979325	641.250000	139.729325
553.700599	900.000000	346.299401
452.304006	459.500000	7.195994
589.884559	515.000000	74.884559
393.655577	445.000000	51.344423
491.518352	535.000000	43.481648
666.524767	697.000000	30.475233
468.249094	457.500000	10.749094
333.780075	418.500000	84.719925
394.139844	375.000000	19.139844
499.881295	525.000000	25.118705
410.276133	436.500000	26.223867
513.200443	530.000000	16.799557
472.215698	422.000000	50.215698
618.266944	405.000000	213.266944
618.266944	625.000000	6.733056
439.249728	475.000000	35.750272
406.492305	348.000000	58.492305
509.370745	408.000000	101.370745
372.757298	635.000000	262.242702
418.392828	385.000000	33.392828
514.742984	580.000000	65.257016
361.029055	445.000000	83.970945
445.550921	330.600000	114.950921
374.146305	360.000000	14.146305
474.786438	369.000000	105.786438
543.629354	489.950000	53.679354
503.882899	599.000000	95.117101
488.157939	437.000000	51.157939
649.488598	660.000000	10.511402
498.443511	490.000000	8.443511
511.408378	470.000000	41.408378
444.436874	570.000000	125.563126
398.848540	415.000000	16.151460
364.916641	474.000000	109.083359
492.930487	575.000000	82.069513
433.400534	690.000000	256.599466
827.732387	850.000000	22.267613
326.348932	413.500000	87.151068
511.380950	572.500000	61.119050
485.693027	538.000000	52.306973
325.545776	370.000000	44.454224
489.040899	555.000000	65.959101
513.292808	562.200000	48.907192
339.225081	425.000000	85.774919
686.571330	619.000000	67.571330
469.009766	475.000000	5.990234
406.225978	450.000000	43.774022
538.432288	582.000000	43.567712
429.895083	335.000000	94.895083
479.053346	520.000000	40.946654
423.664631	335.000000	88.664631
528.965757	560.000000	31.034243
646.970706	700.000000	53.029294
472.128032	525.000000	52.871968
442.798828	487.000000	44.201172
503.238163	730.001000	226.762837
593.072975	657.000000	63.927025
600.845278	720.168000	119.322722
437.496529	524.950000	87.453471
591.806904	775.000000	183.193096
312.807370	314.200000	1.392630
633.010090	695.000000	61.989910
449.263164	514.000000	64.736836
535.913516	524.950000	10.963516
689.289968	925.000000	235.710032
405.946847	361.500000	44.446847
384.034529	499.922000	115.887471
537.140793	575.000000	37.859207
552.454859	672.000000	119.545141
310.263250	394.475000	84.211750
574.722439	722.500000	147.777561
571.720483	775.000000	203.279517
530.099536	690.000000	159.900464
571.710533	470.000000	101.710533
613.862418	735.000000	121.137582
429.162847	455.000000	25.837153
510.098768	590.000000	79.901232
622.159294	703.300000	81.140706
399.067534	430.000000	30.932466
486.791848	408.000000	78.791848
304.548528	310.000000	5.451472
549.105780	599.000000	49.894220
499.814837	320.000000	179.814837
576.675402	772.500000	195.824598
439.818874	417.500000	22.318874
466.470297	375.000000	91.470297
707.278983	649.950000	57.328983
600.159974	588.000000	12.159974
336.662641	365.000000	28.337359
506.487421	584.000000	77.512579
348.486493	330.000000	18.486493
516.556781	285.000000	231.556781
385.904929	400.000000	14.095071
803.744523	922.000000	118.255477
420.889375	395.000000	25.889375
522.892405	350.000000	172.892405
495.680874	549.000000	53.319126
382.872786	465.000000	82.127214
458.387072	578.000000	119.612928
573.045440	725.000000	151.954560
458.269261	539.950000	81.680739
513.835551	481.500000	32.335551
503.316675	500.000000	3.316675
702.292763	925.000000	222.707237
485.718807	565.000000	79.281193
639.606810	721.000000	81.393190
610.792391	580.000000	30.792391
564.316190	685.900000	121.583810
578.487178	597.000000	18.512822
444.860938	550.000000	105.139062
452.901577	582.000000	129.098423
396.492129	435.000000	38.507871
482.829566	439.000000	43.829566
534.412267	537.000000	2.587733
420.467545	480.000000	59.532455
569.413191	631.750000	62.336809
452.566122	417.000000	35.566122
457.835269	499.000000	41.164731
477.943751	443.600000	34.343751
581.323831	660.000000	78.676169
383.623291	546.500000	162.876709
575.608867	456.000000	119.608867
533.444466	775.000000	241.555534
469.008179	415.000000	54.008179
773.764202	799.990000	26.225798
396.716349	553.000000	156.283651
504.045780	595.000000	90.954220
525.682326	726.500000	200.817674
400.976695	427.550000	26.573305
533.645282	587.100000	53.454718
277.583972	306.950000	29.366028
589.407402	603.500000	14.092598
508.180242	490.000000	18.180242
538.954807	510.000000	28.954807
536.992150	625.000000	88.007850
568.162668	575.000000	6.837332
748.196686	898.500000	150.303314
711.217589	825.000000	113.782411
401.285939	412.000000	10.714061
436.944166	410.000000	26.944166
436.944166	778.100000	341.155834
517.203613	612.500000	95.296387
457.412257	551.000000	93.587743
479.664761	490.000000	10.335239
452.668605	600.000000	147.331395
572.107846	591.500000	19.392154
390.789255	300.000000	90.789255
340.992405	320.000000	20.992405
467.191797	497.000000	29.808203
594.051851	402.000000	192.051851
520.280986	540.000000	19.719014
515.670274	620.000000	104.329726
695.565677	790.000000	94.434323
460.058002	430.000000	30.058002
409.821546	450.000000	40.178454
401.928663	450.000000	48.071337
451.427006	514.950000	63.522994
691.741449	750.000000	58.258551
482.722199	485.000000	2.277801
651.682730	720.000000	68.317270
246.957940	396.000000	149.042060
454.574315	437.500000	17.074315
508.916017	533.000000	24.083983
493.175055	465.000000	28.175055
486.287682	579.500000	93.212318
436.742081	466.500000	29.757919
424.362750	505.000000	80.637250
547.650548	535.000000	12.650548
479.806005	440.000000	39.806005
563.012511	524.000000	39.012511
532.303977	520.000000	12.303977
494.741738	581.000000	86.258262
746.965633	808.000000	61.034367
650.776439	695.000000	44.223561
725.775768	750.000000	24.224232
359.206800	425.000000	65.793200
402.243357	495.000000	92.756643
623.985188	660.000000	36.014812
471.655801	555.000000	83.344199
599.260306	585.000000	14.260306
506.790703	709.000000	202.209297
465.850162	495.000000	29.149838
631.118089	715.500000	84.381911
428.143854	435.000000	6.856146
569.596623	656.000000	86.403377
450.339555	500.000000	49.660445
515.642002	599.950000	84.307998
466.458466	375.000000	91.458466
494.962207	489.900000	5.062207
481.462290	470.000000	11.462290
833.143740	865.000000	31.856260
435.372078	445.000000	9.627922
557.541848	490.000000	67.541848
474.786083	615.000000	140.213917
469.547870	505.000000	35.452130
606.903955	460.000000	146.903955
547.276706	675.000000	127.723294
529.998810	635.200000	105.201190
457.635307	717.000000	259.364693
685.605677	900.000000	214.394323
539.534726	650.000000	110.465274
493.209928	410.000000	83.209928
646.935848	635.000000	11.935848
336.312879	391.000000	54.687121
459.492849	527.700000	68.207151
413.042529	717.000000	303.957471
416.963234	520.000000	103.036766
535.590474	571.000000	35.409526
979.203251	900.000000	79.203251
529.642023	439.950000	89.692023
546.170073	550.000000	3.829927
441.499077	398.000000	43.499077
594.768788	450.000000	144.768788
491.457362	570.000000	78.542638
636.565222	823.000000	186.434778
514.810417	624.000000	109.189583
540.603662	643.002000	102.398338
453.051980	575.000000	121.948020
708.256165	815.000000	106.743835
495.929171	530.000000	34.070829
459.361022	375.950000	83.411022
437.881719	445.000000	7.118281
327.696004	265.000000	62.696004
474.466343	676.000000	201.533657
467.884834	390.000000	77.884834
400.770070	425.000000	24.229930
484.621249	575.000000	90.378751
628.415541	550.000000	78.415541
295.131880	415.000000	119.868120
449.949567	626.000000	176.050433
490.677596	490.000000	0.677596
520.838683	635.000000	114.161317
394.137744	413.252000	19.114256
368.047677	365.000000	3.047677
528.830177	556.000000	27.169823
470.222157	402.000000	68.222157
468.441365	510.000000	41.558635
396.829336	520.000000	123.170664
581.159162	950.000000	368.840838
618.807300	626.000000	7.192700
523.989338	641.000000	117.010662
456.490417	350.000000	106.490417
510.416869	667.000000	156.583131
495.617362	610.000000	114.382638
422.477972	415.000000	7.477972
545.966854	545.000000	0.966854
674.104510	634.950000	39.154510
335.577767	455.000000	119.422233
476.562815	477.000000	0.437185
558.401073	585.000000	26.598927
576.384734	542.000000	34.384734
569.874191	592.000000	22.125809
425.926121	475.000000	49.073879
395.783423	466.950000	71.166577
436.432472	425.000000	11.432472
582.250239	626.000000	43.749761
624.510629	622.000000	2.510629
569.185440	535.610000	33.575440
621.078084	734.000000	112.921916
404.502591	275.000000	129.502591
412.805161	450.000000	37.194839
544.569055	712.000000	167.430945
428.907710	460.000000	31.092290
483.757890	549.010000	65.252110
628.645522	620.000000	8.645522
388.837310	335.000000	53.837310
574.150672	760.000000	185.849328
417.871448	465.000000	47.128552
498.559435	595.000000	96.440565
558.529654	685.000000	126.470346
447.634554	557.000000	109.365446
511.111209	525.000000	13.888791
633.513957	850.000000	216.486043
466.395205	481.450000	15.054795
527.259886	524.500000	2.759886
544.890541	530.000000	14.890541
512.505115	554.000000	41.494885
417.022806	452.000000	34.977194
741.091146	865.000000	123.908854
602.101491	710.000000	107.898509
401.551599	555.950000	154.398401
562.785353	499.000000	63.785353
537.401158	690.000000	152.598842
488.581533	528.000000	39.418467
388.362829	471.000000	82.637171
464.879479	545.000000	80.120521
680.486366	715.000000	34.513634
524.944856	392.500000	132.444856
479.008197	552.000000	72.991803
632.084925	696.950000	64.865075
542.592741	470.000000	72.592741
649.067527	825.000000	175.932473
277.209091	276.000000	1.209091
467.212082	650.000000	182.787918
396.805244	400.000000	3.194756
532.354405	724.000000	191.645595
572.766023	727.160000	154.393977
591.947811	519.000000	72.947811
378.562721	375.000000	3.562721
439.880928	510.250000	70.369072
508.024489	652.600000	144.575511
423.435518	532.000000	108.564482
657.791333	750.000000	92.208667
378.179973	370.000000	8.179973
491.912167	465.000000	26.912167
572.693916	614.306000	41.612084
526.177744	646.000000	119.822256
385.147944	449.950000	64.802056
382.794248	367.000000	15.794248
577.627911	742.500000	164.872089
916.007127	830.005000	86.002127
440.035022	544.000000	103.964978
545.085345	680.000000	134.914655
525.934847	635.000000	109.065153
359.454936	396.000000	36.545064
514.014235	772.000000	257.985765
614.011005	763.000000	148.988995
517.110485	545.000000	27.889515
482.441972	457.000000	25.441972
425.792694	585.000000	159.207306
488.113568	607.500000	119.386432
480.081842	505.000000	24.918158
330.816373	333.000000	2.183627
338.424085	460.000000	121.575915
583.575895	566.000000	17.575895
411.395476	125.000000	286.395476
579.539417	520.000000	59.539417
448.085621	415.000000	33.085621
448.274631	409.000000	39.274631
519.909533	469.000000	50.909533
422.766077	450.500000	27.733923
565.913654	735.000000	169.086346
577.578242	580.000000	2.421758
541.902284	580.000000	38.097716
347.161378	290.000000	57.161378
408.331671	416.000000	7.668329
559.664993	715.000000	155.335007
578.238311	645.500000	67.261689
561.682600	570.000000	8.317400
416.344241	395.350000	20.994241
301.122342	350.000000	48.877658
526.098949	635.000000	108.901051
585.911080	585.000000	0.911080
748.056451	845.000000	96.943549
513.865773	535.000000	21.134227
503.780702	749.000000	245.219298
462.548202	477.000000	14.451798
549.196980	600.000000	50.803020
513.117524	559.000000	45.882476
429.113844	399.900000	29.213844
428.597639	500.000000	71.402361
583.832261	580.000000	3.832261
530.706325	449.000000	81.706325
506.010673	515.000000	8.989327
347.589321	280.000000	67.589321
545.721816	900.000000	354.278184
383.919348	415.000000	31.080652
482.784934	625.000000	142.215066
466.103242	518.000000	51.896758
502.777191	549.900000	47.122809
500.730186	530.100000	29.369814
458.445057	545.000000	86.554943
483.931148	350.500000	133.431148
516.395252	630.000000	113.604748
382.294875	490.000000	107.705125
507.311569	490.000000	17.311569
333.465010	380.000000	46.534990
469.117734	480.000000	10.882266
502.424911	543.000000	40.575089
508.085473	481.000000	27.085473
332.541144	405.000000	72.458856
737.843006	866.800000	128.956994
424.479699	455.000000	30.520301
630.653821	811.000000	180.346179
655.514161	695.000000	39.485839
458.270075	539.950000	81.679925
602.147945	555.000000	47.147945
544.149198	655.000000	110.850802
400.014799	435.000000	34.985201
572.173681	812.000000	239.826319
422.679811	345.000000	77.679811
422.679811	874.950000	452.270189
469.384253	535.000000	65.615747
505.436486	485.000000	20.436486
583.384697	750.000000	166.615303
582.541281	771.000000	188.458719
460.365741	488.000000	27.634259
395.433084	465.000000	69.566916
547.548826	510.000000	37.548826
469.217526	400.000000	69.217526
642.703568	724.950000	82.246432
612.438045	575.000000	37.438045
531.307306	400.000000	131.307306
511.979143	663.000000	151.020857
341.356879	320.000000	21.356879
461.258247	425.000000	36.258247
591.560661	631.625000	40.064339
624.255615	649.950000	25.694385
501.589304	566.950000	65.360696
428.069703	475.000000	46.930297
430.552313	329.900000	100.652313
718.370483	919.204000	200.833517
441.513485	457.000000	15.486515
558.919604	767.450000	208.530396
435.811823	399.950000	35.861823
495.007390	437.000000	58.007390
570.331222	870.000000	299.668778
440.124002	499.000000	58.875998
478.792172	460.000000	18.792172
621.238233	825.000000	203.761767
684.495493	855.000000	170.504507
423.184415	457.000000	33.815585
481.194634	732.000000	250.805366
461.156022	560.000000	98.843978
394.626901	545.000000	150.373099
396.579569	469.000000	72.420431
532.481313	765.000000	232.518687
501.549419	577.450000	75.900581
430.550143	334.900000	95.650143
587.336269	677.790000	90.453731
396.562306	487.000000	90.437694
490.360531	474.950000	15.410531
561.228842	700.000000	138.771158
430.148203	468.500000	38.351797
495.123735	427.005000	68.118735
411.322083	461.100000	49.777917
437.781609	579.950000	142.168391
661.474771	930.000000	268.525229
431.441352	305.000000	126.441352
571.302351	650.000000	78.697649
474.066211	407.500000	66.566211
430.549329	352.500000	78.049329
341.373158	324.000000	17.373158
430.552042	329.000000	101.552042
441.191837	490.000000	48.808163
401.125780	414.500000	13.374220
449.515131	325.000000	124.515131
420.233431	391.500000	28.733431
490.418099	438.000000	52.418099
489.493072	441.000000	48.493072
446.464295	370.000000	76.464295
613.582860	653.000000	39.417140
618.307213	589.000000	29.307213
452.441683	305.000000	147.441683
443.710872	405.000000	38.710872
705.926321	630.000000	75.926321
610.788360	577.500000	33.288360
443.601546	397.000000	46.601546
437.503991	505.000000	67.496009
517.930548	475.000000	42.930548
630.502065	669.950000	39.447935
446.608594	397.500000	49.108594
533.327733	439.000000	94.327733
472.956943	497.000000	24.043057
444.098353	440.000000	4.098353
433.208111	435.000000	1.791889
485.358709	400.000000	85.358709
531.633832	422.120000	109.513832
518.776745	545.000000	26.223255
431.257071	440.000000	8.742929
443.169866	349.500000	93.669866
425.742675	379.000000	46.742675
481.531179	430.000000	51.531179
611.108488	435.000000	176.108488
722.160076	482.500000	239.660076
483.994711	460.000000	23.994711
467.124418	349.000000	118.124418
424.742875	455.000000	30.257125
464.596798	445.950000	18.646798
362.556570	334.000000	28.556570
457.454092	459.000000	1.545908
454.167080	400.000000	54.167080
520.007780	405.000000	115.007780
453.595546	425.000000	28.595546
470.524784	503.000000	32.475216
403.316252	343.000000	60.316252
488.885772	434.500000	54.385772
536.140960	525.000000	11.140960
533.768535	495.000000	38.768535
525.796935	450.000000	75.796935
875.678991	874.150000	1.528991
369.677041	281.000000	88.677041
434.610283	340.000000	94.610283
563.501381	469.000000	94.501381
631.944268	467.500000	164.444268
429.857110	415.000000	14.857110
457.576548	386.500000	71.076548
579.358163	485.000000	94.358163
471.894716	310.000000	161.894716
836.078017	835.000000	1.078017
495.019490	464.900000	30.119490
473.475006	528.000000	54.524994
572.072426	545.000000	27.072426
481.621404	460.000000	21.621404
562.791031	491.500000	71.291031
538.231682	463.000000	75.231682
539.566529	257.000000	282.566529
451.825775	465.000000	13.174225
491.292593	429.500000	61.792593
556.527868	471.000000	85.527868
968.048233	650.000000	318.048233
513.182120	446.000000	67.182120
645.875561	655.000000	9.124439
530.643880	419.950000	110.693880
629.373746	612.000000	17.373746
424.619066	387.000000	37.619066
442.817137	375.000000	67.817137
483.818177	530.000000	46.181823
502.135985	395.000000	107.135985
448.818890	311.000000	137.818890
631.319277	470.000000	161.319277
674.763149	705.000000	30.236851
712.303940	570.000000	142.303940
436.665313	385.000000	51.665313
552.540874	416.000000	136.540874
468.610094	524.000000	55.389906
475.178499	450.000000	25.178499
459.301876	441.500000	17.801876
456.524251	425.000000	31.524251
505.695030	402.000000	103.695030
435.704696	355.000000	80.704696
474.891191	510.000000	35.108809
474.974474	313.500000	161.474474
444.933827	453.000000	8.066173
397.057000	310.000000	87.057000
432.005381	386.900000	45.105381
518.033642	424.950000	93.083642
418.320466	400.000000	18.320466
527.563722	405.000000	122.563722
484.286820	491.500000	7.213180
511.809299	456.500000	55.309299
449.040550	374.500000	74.540550
602.280493	485.000000	117.280493
489.967512	425.000000	64.967512
530.309094	425.000000	105.309094
428.518348	410.000000	18.518348
464.210747	421.000000	43.210747
697.434807	800.000000	102.565193
746.097595	575.000000	171.097595
538.466585	620.000000	81.533415
515.262102	455.000000	60.262102
546.869506	420.000000	126.869506
529.893013	400.000000	129.893013
354.832371	355.000000	0.167629
577.880561	412.450000	165.430561
389.524955	339.888000	49.636955
477.063997	439.000000	38.063997
402.845141	299.950000	102.895141
453.597634	300.000000	153.597634
467.125398	435.000000	32.125398
647.487819	635.000000	12.487819
707.679087	523.000000	184.679087
549.546345	489.200000	60.346345
457.970959	390.000000	67.970959
448.492985	394.900000	53.592985
593.596551	432.500000	161.096551
542.669552	455.000000	87.669552
466.510867	371.000000	95.510867
657.716994	600.000000	57.716994
668.818775	490.000000	178.818775
473.894399	499.950000	26.055601
428.611078	294.000000	134.611078
802.246559	950.000000	147.753441
466.132714	424.000000	42.132714
735.133977	605.000000	130.133977
405.868185	369.950000	35.918185
416.933931	410.000000	6.933931
486.622760	437.500000	49.122760
649.092151	567.000000	82.092151
530.539451	475.000000	55.539451
472.436138	375.000000	97.436138
557.567140	436.000000	121.567140
453.957884	325.000000	128.957884
543.123992	455.000000	88.123992
460.397085	459.000000	1.397085
617.043268	475.000000	142.043268
441.608440	360.000000	81.608440
535.631125	803.000000	267.368875
426.408508	370.000000	56.408508
553.930144	436.000000	117.930144
525.837506	639.000000	113.162494
416.918435	375.000000	41.918435
560.609918	440.000000	120.609918
562.020723	515.100000	46.920723
441.025605	410.000000	31.025605
448.912713	460.000000	11.087287
467.163799	410.000000	57.163799
575.088198	572.650000	2.438198
492.406243	350.000000	142.406243
577.586084	459.900000	117.686084
443.528299	290.000000	153.528299
603.663848	482.000000	121.663848
451.012511	434.000000	17.012511
499.603595	450.000000	49.603595
515.336831	485.000000	30.336831
556.731146	463.000000	93.731146
644.234400	630.000000	14.234400
388.771412	335.000000	53.771412
470.541662	395.000000	75.541662
474.185092	380.000000	94.185092
438.360776	405.000000	33.360776
428.833909	350.000000	78.833909
439.577860	420.200000	19.377860
497.516188	440.000000	57.516188
541.519432	473.000000	68.519432
597.442049	497.000000	100.442049
590.866835	510.000000	80.866835
518.844600	465.000000	53.844600
429.549919	435.000000	5.450081
586.167171	525.000000	61.167171
532.290774	445.000000	87.290774
654.659491	540.000000	114.659491
624.642263	704.111000	79.468737
463.122752	425.000000	38.122752
427.881957	354.000000	73.881957
606.641002	750.000000	143.358998
643.327964	549.950000	93.377964
544.972054	535.000000	9.972054
406.424928	250.000000	156.424928
416.425646	350.000000	66.425646
481.532646	481.500000	0.032646
484.803171	455.000000	29.803171
401.638219	322.000000	79.638219
474.012842	425.500000	48.512842
477.509905	450.000000	27.509905
560.644934	475.000000	85.644934
599.315184	612.000000	12.684816
448.216652	442.500000	5.716652
526.117988	414.999000	111.118988
413.742548	303.500000	110.242548
583.129654	617.950000	34.820346
410.579192	350.000000	60.579192
579.613967	615.000000	35.386033
587.451471	439.000000	148.451471
554.463948	505.000000	49.463948
548.627444	475.000000	73.627444
450.309901	475.000000	24.690099
643.723769	708.000000	64.276231
692.071324	660.000000	32.071324
530.805242	495.000000	35.805242
535.487471	438.000000	97.487471
460.893926	389.000000	71.893926
517.105145	445.000000	72.105145
434.884861	330.000000	104.884861
515.917089	469.950000	45.967089
378.592892	279.900000	98.692892
452.464970	229.950000	222.514970
621.114848	487.000000	134.114848
677.273343	482.000000	195.273343
550.468710	518.000000	32.468710
396.218834	385.000000	11.218834
401.350602	435.000000	33.649398
556.408292	488.000000	68.408292
545.690721	459.000000	86.690721
634.954099	508.000000	126.954099
444.566613	475.000000	30.433387
494.443857	520.000000	25.556143
415.134207	355.500000	59.634207
525.637729	537.000000	11.362271
424.291768	447.000000	22.708232
452.775310	425.000000	27.775310
616.321164	623.000000	6.678836
411.804659	354.000000	57.804659
436.318939	306.000000	130.318939
471.429861	453.000000	18.429861
694.406736	795.000000	100.593264
531.102215	485.000000	46.102215
498.351802	399.950000	98.401802
660.644400	429.300000	231.344400
616.689582	650.000000	33.310418
593.405647	540.000000	53.405647
520.031537	500.000000	20.031537
396.411688	347.000000	49.411688
456.633605	386.000000	70.633605
453.139397	410.000000	43.139397
442.255433	350.000000	92.255433
506.938114	455.000000	51.938114
430.156820	383.001000	47.155820
766.894502	748.000000	18.894502
423.697492	405.000000	18.697492
604.074864	480.000000	124.074864
556.308958	525.000000	31.308958
754.792112	926.500000	171.707888
447.734465	439.000000	8.734465
522.348021	447.450000	74.898021
622.383837	545.000000	77.383837
461.929771	385.000000	76.929771
731.999067	608.095000	123.904067
364.480029	280.000000	84.480029
425.863586	306.000000	119.863586
456.651278	366.000000	90.651278
583.629520	505.000000	78.629520
264.083829	435.000000	170.916171
379.870878	305.000000	74.870878
535.127176	475.000000	60.127176
485.134020	450.000000	35.134020
495.485558	420.000000	75.485558
667.368460	620.000000	47.368460
414.840022	370.000000	44.840022
424.746147	315.500000	109.246147
504.951555	462.000000	42.951555
413.206372	325.000000	88.206372
464.415312	515.000000	50.584688
474.264587	382.500000	91.764587
413.275230	399.900000	13.375230
472.284770	525.000000	52.715230
526.485681	449.500000	76.985681
458.227477	450.000000	8.227477
484.495691	405.000000	79.495691
526.842247	400.000000	126.842247
835.373655	901.000000	65.626345
476.595217	440.000000	36.595217
589.543891	650.000000	60.456109
429.818455	373.000000	56.818455
473.314909	520.000000	46.685091
513.587628	440.000000	73.587628
486.592574	415.000000	71.592574
475.969538	450.000000	25.969538
631.471571	653.750000	22.278429
455.587386	335.000000	120.587386
527.928815	350.000000	177.928815
387.846820	325.000000	62.846820
446.352843	365.000000	81.352843
427.485690	319.000000	108.485690
475.369263	394.000000	81.369263
413.265975	344.950000	68.315975
482.059842	427.800000	54.259842
474.317589	431.000000	43.317589
424.150631	325.000000	99.150631
489.053355	443.000000	46.053355
435.298904	340.000000	95.298904
677.045200	570.000000	107.045200
473.012147	405.000000	68.012147
577.500310	585.000000	7.499690
420.803352	370.000000	50.803352
483.181769	425.000000	58.181769
502.536279	432.000000	70.536279
495.075676	465.000000	30.075676
803.651989	730.000000	73.651989
693.609007	600.000000	93.609007
550.079195	590.000000	39.920805
548.816223	536.650000	12.166223
488.079887	440.000000	48.079887
459.021706	500.000000	40.978294
477.985249	423.000000	54.985249
427.139791	299.000000	128.139791
463.874004	405.000000	58.874004
466.171267	350.000000	116.171267
571.411989	486.000000	85.411989
604.852556	385.000000	219.852556
551.280949	489.950000	61.330949
462.037220	330.000000	132.037220
458.805294	402.200000	56.605294
417.917344	345.000000	72.917344
683.683544	749.950000	66.266456
502.099762	395.000000	107.099762
376.175077	90.000000	286.175077
359.299617	325.000000	34.299617
860.082670	670.000000	190.082670
456.362121	355.000000	101.362121
500.592096	410.000000	90.592096
447.136148	446.000000	1.136148
450.293373	399.950000	50.343373
458.105726	442.573000	15.532726
451.125502	400.000000	51.125502
430.047354	334.009000	96.038354
534.292559	453.000000	81.292559
473.685889	460.000000	13.685889
484.551333	531.000000	46.448667
544.824258	540.000000	4.824258
807.211638	825.000000	17.788362
589.736934	830.000000	240.263066
436.894496	375.000000	61.894496
505.859997	530.000000	24.140003
563.615532	530.000000	33.615532
387.146191	330.000000	57.146191
496.544078	372.000000	124.544078
661.487026	635.000000	26.487026
423.259673	348.580000	74.679673
521.793928	449.950000	71.843928
383.403532	307.500000	75.903532
443.789284	402.000000	41.789284
437.185026	345.000000	92.185026
549.337830	540.000000	9.337830
468.571512	245.000000	223.571512
528.898847	390.000000	138.898847
515.478353	470.000000	45.478353
455.076518	383.000000	72.076518
419.630117	400.000000	19.630117
400.552183	326.250000	74.302183
612.872626	625.000000	12.127374
394.609619	375.000000	19.609619
523.785086	493.000000	30.785086
395.447344	275.000000	120.447344
528.404651	475.000000	53.404651
519.708954	429.950000	89.758954
474.377318	375.000000	99.377318
611.900170	577.000000	34.900170
432.034748	412.500000	19.534748
459.177191	400.000000	59.177191
400.984209	414.500000	13.515791
404.318381	325.000000	79.318381
512.594771	479.000000	33.594771
601.286484	625.000000	23.713516
454.201854	415.000000	39.201854
660.152976	588.000000	72.152976
808.054771	740.000000	68.054771
771.455475	834.800000	63.344525
545.763024	475.000000	70.763024
688.775976	750.000000	61.224024
596.983796	310.000000	286.983796
381.365023	335.000000	46.365023
445.199274	360.000000	85.199274
512.927056	426.000000	86.927056
480.547019	340.000000	140.547019
426.210552	352.000000	74.210552
460.430032	423.000000	37.430032
472.787425	348.500000	124.287425
478.964847	430.000000	48.964847
426.232247	375.000000	51.232247
417.938877	350.000000	67.938877
497.070408	442.500000	54.570408
484.494945	513.000000	28.505055
456.226304	436.000000	20.226304
425.385794	450.000000	24.614206
560.891275	539.500000	21.391275
497.066866	480.000000	17.066866
508.042584	463.000000	45.042584
393.740763	342.500000	51.240763
403.947442	342.500000	61.447442
601.185801	560.000000	41.185801
450.949387	435.000000	15.949387
480.587796	485.000000	4.412204
459.082520	412.500000	46.582520
754.448616	899.950000	145.501384
472.592490	370.000000	102.592490
570.466165	475.000000	95.466165
689.560042	814.842000	125.281958
504.793315	434.400000	70.393315
495.105431	445.000000	50.105431
389.506960	350.000000	39.506960
512.486926	465.000000	47.486926
683.951182	517.850000	166.101182
462.996233	360.000000	102.996233
549.958382	439.950000	110.008382
